23,11,739.9155357201253
23,12,737.762834520688
23,13,723.8501226082648
23,14,721.3702239488402
23,15,722.4915224416131
23,16,725.1985934900866
23,17,718.8616000316056
23,18,743.0423944836526
23,19,726.2843795649195
23,20,656.0647833865189
23,21,658.1663923355552
23,22,650.5543789722732
23,23,0.0
24,0,721.0610237698332
24,1,723.6152292482518
24,2,721.9632954659122
24,3,720.1131855479387
24,4,728.1037014052325
24,5,714.6474655380791
24,6,711.3726168471767
24,7,715.6130239172566
24,8,723.0055324822902
24,9,723.6981414927083
24,10,720.7086790097646
24,11,729.6362107242211
24,12,726.61406537446
24,13,711.6579234435601
24,14,707.918780652131
24,15,711.8398696336136
24,16,711.4766334884091
24,17,708.0734425185003
24,18,732.782368783529
24,19,713.0210375577989
24,20,655.2686471974681
24,21,655.8254340905055
24,22,648.7040927880754
24,23,658.6789809914994
24,24,0.0
25,0,724.817218338527
25,1,725.7120641135849
25,2,726.2354989946443
25,3,723.5150309426889
25,4,731.0622408523094
25,5,719.3371949232154
25,6,715.2272366178458
25,7,717.3290737172166
25,8,725.9752061882003
25,9,726.1804183534557
25,10,724.9289620369709
25,11,732.2731730713614
25,12,729.8499845858737
25,13,714.8804095791128
25,14,712.9628321308202
25,15,715.1244646912871
25,16,715.0216779930522
25,17,710.5624532720541
25,18,736.3307680655481
25,19,715.9022279613328
25,20,651.3416922015664
25,21,656.0853603000146
25,22,648.928347354313
25,23,660.0174240124271
25,24,658.7541271217965
25,25,0.0
26,0,730.458759958425
26,1,731.3795184444257
26,2,731.4260044597813
26,3,728.7578472990874
26,4,736.8636237459413
26,5,722.5288921558778
26,6,719.5429104646921
26,7,723.3526111102385
26,8,730.6243905044506
26,9,731.222264431274
26,10,730.0
26,11,738.2465712754783
26,12,737.0786932207442
26,13,721.6342563930845
26,14,716.8737685255334
26,15,721.3050672219072
26,16,721.4055724763983
26,17,715.7576405460161
26,18,740.6787427758408
26,19,722.0429350114853
26,20,640.4576488730539
26,21,647.5229725654527
26,22,639.2964883369843
26,23,650.4144832335762
26,24,648.60388527976
26,25,648.7726874645696
26,26,0.0
27,0,725.7506458832813
27,1,727.4957044546724
27,2,728.0439547170212
27,3,724.5205311100576
27,4,733.7043001100648
27,5,721.1060948293253
27,6,716.0865869432272
27,7,720.7045164281961
27,8,728.0178569238532
27,9,726.9924346236348
27,10,727.3224869340972
27,11,734.2056932495144
27,12,733.4037087443722
27,13,715.5599206216067
27,14,713.7954889182195
27,15,715.9839383673352
27,16,716.8123882858052
27,17,713.6939119818803
27,18,736.7122911965023
27,19,719.9777774348316
27,20,639.9609363078343
27,21,647.1475874945374
27,22,640.1734140059239
27,23,649.797660814503
27,24,648.0347212919999
27,25,645.4331878668775
27,26,629.008743977379
27,27,0.0
28,0,738.6792267283547
28,1,740.2735980703351
28,2,741.3858644457689
28,3,737.8732953563234
28,4,745.7821397700537
28,5,734.2676623684308
28,6,728.5609102882202
28,7,733.0934456124949
28,8,741.2887426637477
28,9,740.0114863973397
28,10,740.8974287983459
28,11,747.37206263012
28,12,744.6247377034958
28,13,730.1499845922069
28,14,728.6528665969826
28,15,731.4355747432579
28,16,730.7674048560185
28,17,725.8222923002572
28,18,750.4865088727445
28,19,733.01773511969
28,20,655.6210795878973
28,21,661.6486983286524
28,22,650.3283785903857
28,23,662.1102627206438
28,24,660.6527075551875
28,25,659.3003867737376
28,26,645.1565701440232
28,27,643.4259864195726
28,28,0.0
29,0,727.2468631764594
29,1,727.3004881065322
29,2,728.2581959717309
29,3,725.5356641819891
29,4,734.053131591985
29,5,721.3390326330608
29,6,715.2524030019053
29,7,719.4546545822051
29,8,728.2279862790224
29,9,727.2784886135435
29,10,728.7647082563755
29,11,735.7377250080357
29,12,733.4309783476562
29,13,717.225208703654
29,14,714.2744570541495
29,15,717.9031968169525
29,16,717.4872821172512
29,17,714.1939512485386
29,18,739.0
29,19,718.9255872480823
29,20,638.7393834734163
29,21,643.4966977382246
29,22,637.4668618838159
29,23,646.6042066055555
29,24,645.4819904536454
29,25,645.9164032597407
29,26,603.8824388902198
29,27,626.9561388167436
29,28,642.2483943148476
29,29,0.0
30,0,725.7740695285275
30,1,725.1386074399845
30,2,727.2867385013974
30,3,723.6048645497071
30,4,731.913929366015
30,5,720.0902721187115
30,6,714.3934490181164
30,7,716.9386305674984
30,8,726.5012044036816
30,9,726.744797022999
30,10,725.259953396022
30,11,733.0184172311089
30,12,731.6536065652926
30,13,715.4229518264004
30,14,714.0658232964241
30,15,714.5872934778507
30,16,715.9664796622814
30,17,710.1415351885848
30,18,736.2384124724816
30,19,715.9245770330839
30,20,646.0619165374167
30,21,649.0254232308623
30,22,638.800438321703
30,23,652.673731660774
30,24,650.969277308845
30,25,650.9178135525252
30,26,638.6892828285128
30,27,638.2805026005416
30,28,652.1219211159827
30,29,635.0936938751636
30,30,0.0
31,0,727.4139124322547
31,1,728.4812969459134
31,2,729.8006577141459
31,3,725.302006063681
31,4,734.7142301602712
31,5,721.0318994330279
31,6,717.2551847146175
31,7,720.7634840916957
31,8,729.4689849472697
31,9,728.9300377951233
31,10,729.3510814415785
31,11,736.3864474581264
31,12,734.8618917864771
31,13,719.589466293108
31,14,715.6346833405994
31,15,718.5958530356266
31,16,718.9610559689586
31,17,713.2783467903677
31,18,736.3708304923546
31,19,721.6945337190798
31,20,643.8314996953784
31,21,649.3034729616037
31,22,640.4631136919596
31,23,654.3531156799056
31,24,655.1289949315326
31,25,651.9010661135629
31,26,640.9048291283192
31,27,637.591562052071
31,28,652.5641730895131
31,29,638.6540534593044
31,30,640.422516780914
31,31,0.0
32,0,723.4618165459736
32,1,725.8202256757523
32,2,725.27029444201
32,3,722.7579124437173
32,4,731.0957529626335
32,5,718.9068089815257
32,6,712.4822804814166
32,7,716.251352529264
32,8,725.5790790809779
32,9,724.6481905035022
32,10,725.4384880884113
32,11,731.8845537378146
32,12,729.0720129040752
32,13,715.3383814671208
32,14,711.680405800244
32,15,713.7086240196345
32,16,716.4851708165355
32,17,710.0633774530271
32,18,735.4930319180461
32,19,715.7241088575961
32,20,642.5068093024385
32,21,646.1571016401507
32,22,640.2538559040469
32,23,652.5549785267139
32,24,649.4412983480493
32,25,649.1987369057337
32,26,638.4676969119112
32,27,640.1038978165966
32,28,649.3704643729957
32,29,634.9543290662723
32,30,624.7519507772665
32,31,633.9731855528277
32,32,0.0
33,0,719.4935718962331
33,1,720.8279961266766
33,2,720.3159029203784
33,3,717.4113185613954
33,4,727.1980473021088
33,5,714.7733906630829
33,6,709.198843766683
33,7,712.4450856030941
33,8,720.3617146961657
33,9,721.2745663060635
33,10,720.5213390316765
33,11,728.0487621031987
33,12,725.3992004406953
33,13,709.783769890521
33,14,708.2393663162194
33,15,710.1901153916464
33,16,711.4260326977078
33,17,706.6993703124406
33,18,731.1388377045771
33,19,711.7914020273074
33,20,641.1934185563666
33,21,644.4292048006515
33,22,637.2087570019734
33,23,647.9583319936553
33,24,648.8713277684567
33,25,647.2719675685021
33,26,635.8639791653558
33,27,634.5037430937662
33,28,648.3610105489071
33,29,632.6428692398264
33,30,634.3855294692653
33,31,635.425841463817
33,32,630.0
33,33,0.0
34,0,720.132626673726
34,1,720.5199511463926
34,2,721.205241245514
34,3,717.3179211479384
34,4,726.8046505079615
34,5,714.1085351681494
34,6,708.3565486391723
34,7,713.3918979074546
34,8,721.7180890070582
34,9,721.2593153644534
34,10,720.7516909449467
34,11,728.5114961344124
34,12,725.8429582216803
34,13,711.3149794570617
34,14,707.8142411678364
34,15,711.0780547872364
34,16,712.2492541238636
34,17,706.784266944306
34,18,731.5134995336723
34,19,712.5721016149874
34,20,641.276071594754
34,21,645.9218218948791
34,22,638.265618688646
34,23,652.0030674774467
34,24,648.6339491577664
34,25,647.5345550625078
34,26,638.3298520357637
34,27,637.1051718515555
34,28,647.6202591025083
34,29,633.8730156742753
34,30,638.1371325976886
34,31,639.835916466089
34,32,635.8553294578885
34,33,635.4573156396896
34,34,0.0
35,0,726.5500670979254
35,1,727.1884212499536
35,2,729.5800161736888
35,3,725.9566102736444
35,4,734.8571289713395
35,5,721.4533941981284
35,6,717.4907664911096
35,7,720.9576964011134
35,8,727.9086481145831
35,9,729.6937713863261
35,10,727.9567294832846
35,11,735.4991502374424
35,12,734.2165892977358
35,13,718.5478411351606
35,14,715.0027971973257
35,15,718.3968262736132
35,16,719.6325451228564
35,17,715.0692274178773
35,18,738.6257509727101
35,19,719.1571455530425
35,20,650.4544565148278
35,21,655.7125894780426
35,22,646.4851119708791
35,23,659.3527128934861
35,24,653.4370665947869
35,25,656.8158037075539
35,26,637.7107494781627
35,27,642.491245076538
35,28,652.2468857725578
35,29,638.3329852044308
35,30,643.5876008749702
35,31,646.2182293931362
35,32,643.7996582788779
35,33,642.4095267039554
35,34,644.837964142931
35,35,0.0
36,0,724.1463940392164
36,1,725.1854935118324
36,2,726.971801378843
36,3,722.8761996358712
36,4,731.5258026891464
36,5,718.4204896855323
36,6,713.3526477135975
36,7,717.6398818348936
36,8,725.3564640919664
36,9,725.6307600977235
36,10,725.713442069251
36,11,731.3384989182506
36,12,731.1901257538972
36,13,713.7506567422548
36,14,714.0154059962572
36,15,714.9328639809476
36,16,715.8393674561354
36,17,709.602001124574
36,18,735.5113867235503
36,19,716.5905385922982
36,20,647.715987142513
36,21,654.5211990455313
36,22,646.6869412629267
36,23,658.5825688552651
36,24,651.9777603569005
36,25,654.4188261350678
36,26,640.2530749633304
36,27,641.4514790691499
36,28,652.7947610083892
36,29,637.758575010952
36,30,643.1764921077262
36,31,644.3873058960736
36,32,643.2301298913166
36,33,642.565949922652
36,34,643.4384197419362
36,35,629.7277189389077
36,36,0.0
37,0,730.8761865049373
37,1,731.8729397921472
37,2,733.3716656648251
37,3,730.3341700892818
37,4,738.3048151001049
37,5,726.8094660913547
37,6,721.1490830611934
37,7,724.8510191756648
37,8,731.836047212762
37,9,731.9221270053256
37,10,731.3617435988842
37,11,738.774661178901
37,12,737.6021963090946
37,13,721.4804224648095
37,14,720.7981686991164
37,15,723.4300242594304
37,16,722.7267810175572
37,17,719.6394930796947
37,18,742.2297487975001
37,19,722.3835546300871
37,20,657.4024642484998
37,21,660.2075431256447
37,22,653.7813090017181
37,23,665.5681783258572
37,24,659.503601203208
37,25,660.9478042931984
37,26,644.7526657564124
37,27,645.7847938748636
37,28,658.807255576318
37,29,643.2588903388744
37,30,652.2238879403299
37,31,652.1694565065126
37,32,649.8899906907322
37,33,646.6227648327887
37,34,647.5113898612132
37,35,636.90737160124
37,36,635.6744449795036
37,37,0.0
38,0,732.5653554461882
38,1,732.8928980417262
38,2,734.6972165457006
38,3,730.9637473910727
38,4,740.2134827196813
38,5,726.9360357005285
38,6,722.386323237089
38,7,726.0557829808946
38,8,734.1076215378778
38,9,733.8964504615076
38,10,734.5406728017176
38,11,740.9682854211778
38,12,738.6210124278891
38,13,723.1790926181426
38,14,723.7541018882034
38,15,723.9772095860477
38,16,725.6610779144766
38,17,719.5964146658876
38,18,743.7237390321759
38,19,726.5824110174977
38,20,655.6645483782085
38,21,663.3113899218074
38,22,653.3789099749088
38,23,664.4132750028404
38,24,659.9931817829636
38,25,661.3214044623084
38,26,646.1841842694697
38,27,647.0162285445397
38,28,660.4899696437486
38,29,646.4704169565689
38,30,650.8625046812883
38,31,652.7671866753108
38,32,650.9324081653947
38,33,647.5268334208243
38,34,649.0600896681293
38,35,638.649356063247
38,36,638.8192232549048
38,37,641.5496863065246
38,38,0.0
39,0,728.3652929677526
39,1,728.8333142770026
39,2,730.0287665564967
39,3,726.0895261605142
39,4,734.5352272015277
39,5,723.7057413065064
39,6,717.4050459816965
39,7,721.5809032949805
39,8,728.4133441940778
39,9,730.4984599573089
39,10,728.2183738412538
39,11,734.5597320844644
39,12,733.7336028832262
39,13,718.0960938481702
39,14,716.9853554989809
39,15,717.9951253316418
39,16,719.9430533035235
39,17,714.5593047466389
39,18,739.0514190501226
39,19,720.6524821299098
39,20,661.3198923365303
39,21,665.6124998826269
39,22,658.2886904694626
39,23,672.2432595422582
39,24,667.0824536742066
39,25,667.7050246927905
39,26,653.8440180960594
39,27,653.8226059108082
39,28,664.4674559374597
39,29,653.7782498676444
39,30,654.9717551162034
39,31,659.2882525875916
39,32,656.847775363516
39,33,654.4409828242727
39,34,656.8827901536164
39,35,646.839238141905
39,36,645.631473830079
39,37,650.2261145170962
39,38,651.61952088623
39,39,0.0
40,0,633.6513236788826
40,1,635.754669664329
40,2,635.6980415260063
40,3,634.1561321945882
40,4,645.3309228605119
40,5,631.9731006933761
40,6,623.0296943164105
40,7,620.2152852034526
40,8,634.6164195795757
40,9,636.0188676446635
40,10,634.5864795282042
40,11,649.5090453565678
40,12,642.9984447881659
40,13,622.6122388774573
40,14,624.640696720923
40,15,618.148040521039
40,16,618.7180294770793
40,17,624.6895228831679
40,18,655.1602857316674
40,19,623.8878104274838
40,20,698.0558716893655
40,21,695.2596637228424
40,22,699.6227554904143
40,23,724.0352201378051
40,24,712.149562943066
40,25,714.6663557213254
40,26,720.8162040353976
40,27,717.8732478648302
40,28,731.0232554440386
40,29,716.8026227630588
40,30,715.1447405945177
40,31,718.2917234661694
40,32,715.5745942946829
40,33,710.0147885783788
40,34,710.254179853945
40,35,718.3627217499527
40,36,715.4523044899639
40,37,723.3975393931057
40,38,724.0386730002756
40,39,718.9881779278433
40,40,0.0
41,0,635.4738389579858
41,1,635.3510840472376
41,2,636.7189332821822
41,3,633.5321617723918
41,4,643.5689551244684
41,5,637.1852164010085
41,6,630.4308050849038
41,7,629.4918585653035
41,8,636.1391357242534
41,9,636.5382942133175
41,10,635.5619560672271
41,11,646.7232793088556
41,12,643.1422859678875
41,13,631.1125097793578
41,14,630.2816830592493
41,15,626.3066341657255
41,16,627.6886170705982
41,17,626.3673043829795
41,18,653.6925883012595
41,19,627.9323211939325
41,20,689.6035092718133
41,21,688.9114602037042
41,22,689.4135188694809
41,23,714.6173801412893
41,24,703.1756537309864
41,25,705.8703847024608
41,26,709.562541288645
41,27,707.0721321053461
41,28,720.5872605035423
41,29,707.4454042539254
41,30,705.8378000645757
41,31,708.4532447522561
41,32,704.5480821065373
41,33,700.3870358594596
41,34,701.5639671476864
41,35,709.6238440187872
41,36,705.517540533189
41,37,712.25487011322
41,38,715.834478074366
41,39,708.710801385163
41,40,629.2876925540496
41,41,0.0
42,0,708.9732011860533
42,1,709.475158127471
42,2,711.7253683830583
42,3,707.7549010780498
42,4,716.5409967336133
42,5,702.3467804439628
42,6,697.9849568579541
42,7,701.3928998785203
42,8,710.542750297264
42,9,710.6328165797017
42,10,710.0429564470026
42,11,717.4447713935896
42,12,715.8016485032708
42,13,698.0623181349929
42,14,698.1926668191238
42,15,697.723440913375
42,16,698.9613723232493
42,17,695.1963751343932
42,18,723.0048409243191
42,19,700.3549100277659
42,20,636.2177300264431
42,21,626.7160441539693
42,22,645.3038044208324
42,23,657.6184303986621
42,24,657.7598345901033
42,25,653.7881920010486
42,26,649.7130135682985
42,27,646.9180782757581
42,28,662.9057248206566
42,29,648.1797590175121
42,30,649.0801183213056
42,31,654.1513586319301
42,32,646.7627076447744
42,33,646.0681078647978
42,34,648.297771089798
42,35,657.0327236903806
42,36,655.151127603395
42,37,661.8451480520198
42,38,663.2744529981537
42,39,665.8911322431018
42,40,699.0586527609826
42,41,689.3663757393451
42,42,0.0
43,0,705.2921380534452
43,1,705.9426322301267
43,2,707.295553499384
43,3,703.5047974250069
43,4,713.3883935136596
43,5,697.4489228610221
43,6,693.3202723128757
43,7,697.7191412022462
43,8,705.9143007476191
43,9,705.8094643740618
43,10,705.1446660083305
43,11,713.7779766846271
43,12,710.7334240064977
43,13,693.2481518186687
43,14,693.1803517123087
43,15,693.3887798342283
43,16,693.0505032102639
43,17,690.761898196477
43,18,717.9150367557431
43,19,696.3296633061096
43,20,635.3668231816956
43,21,637.0847667304564
43,22,646.294824364237
43,23,661.7099062277971
43,24,656.984018070455
43,25,657.9840423596913
43,26,652.1449225440615
43,27,649.5837128500067
43,28,662.4666029318006
43,29,647.8093855448531
43,30,653.310798931106
43,31,652.2882798272556
43,32,651.7867749502133
43,33,649.6660680688195
43,34,648.1018438486346
43,35,659.1039371753138
43,36,659.6112491460406
43,37,663.3573697487652
43,38,664.6585589609149
43,39,667.4466270796489
43,40,694.1447975746847
43,41,687.4125398914396
43,42,633.5376863297084
43,43,0.0
44,0,731.6706909532458
44,1,731.3726820164942
44,2,732.4192788287321
44,3,729.0555534388309
44,4,736.7618339735033
44,5,725.2034197382138
44,6,721.0228845189312
44,7,723.7299220012947
44,8,733.1234548150809
44,9,732.0204915164602
44,10,731.6501896398305
44,11,738.3969122362308
44,12,735.8050013420675
44,13,721.3944829287233
44,14,720.9188581248239
44,15,720.8279961266766
44,16,722.0706336640482
44,17,717.6426687425992
44,18,741.2914406628475
44,19,724.2140567539407
44,20,647.8147883461754
44,21,652.2315539745068
44,22,643.4764952972253
44,23,633.9029894234606
44,24,655.1114409014698
44,25,651.6149169563263
44,26,642.4017434596516
44,27,643.0023328106982
44,28,654.1933964814992
44,29,642.1448434738069
44,30,646.0603686963007
44,31,644.7084612443053
44,32,644.4028243265233
44,33,643.2363484754262
44,34,642.8693490904665
44,35,651.4130793897218
44,36,652.1855564178036
44,37,658.8535497362066
44,38,658.4375444945405
44,39,666.3317492060543
44,40,722.1952644541502
44,41,711.2235935344103
44,42,655.6973387165758
44,43,655.112967357539
44,44,0.0
45,0,721.6820629612461
45,1,722.0131577748427
45,2,723.9150502648774
45,3,720.349220864436
45,4,728.0418943989418
45,5,716.2464659598678
45,6,712.4163108744774
45,7,715.1573253487654
45,8,724.6468105222019
45,9,724.5295025049014
45,10,724.3707614198685
45,11,729.2962361071117
45,12,727.4214734251389
45,13,711.829333478187
45,14,709.4356912363515
45,15,712.5784167374143
45,16,714.8978948073634
45,17,709.4617678212124
45,18,734.6019330222321
45,19,713.7695706598874
45,20,643.9681669151046
45,21,646.3737309018676
45,22,639.4302151134242
45,23,635.2794660619844
45,24,648.6616991930385
45,25,647.2287076451414
45,26,637.6292025934822
45,27,636.5100156321187
45,28,652.6239345902048
45,29,636.1862934707098
45,30,644.4974786607004
45,31,640.7183468576501
45,32,638.8317462368319
45,33,640.3014914866277
45,34,639.293359890434
45,35,648.8358806354655
45,36,649.6452878302127
45,37,655.7842633061578
45,38,656.0922191277687
45,39,661.1058916694058
45,40,712.7727548103953
45,41,702.6933897511773
45,42,650.1476755322593
45,43,649.5798642199434
45,44,616.2329105135492
45,45,0.0
46,0,717.0885579898762
46,1,718.7238690902091
46,2,719.9972222168639
46,3,713.8949502552879
46,4,723.2025995528501
46,5,710.8079909511429
46,6,707.3824990767018
